coin,short_venue,long_venue,iv_short,iv_long,overlap_days,apr_90d,apr_30d,apr_14d,pos_day_frac,persist_3bps,persist_10bps,persist_25bps,cond1_pos,cond7_pos,n_episodes,med_ep_days,max_ep_days,med_ep_slope_apr_day,trend_apr_pts_day,trend7_apr_pts_day,max_dd_notional,daily_std,live_gross_apr,cost_roundtrip,net_apr_14d_hold,net_apr_30d_hold,net_apr_ep_hold,flag
CBRS,aster,bitget,8.0,8.0,89.708333,-0.00306,-0.009898,-0.021905,0.21978,0.010989,0.0,0.0,0.35,0.15,13,1,3,0.008403,-0.000242,-0.000222,0.001383,6.6e-05,0.0,0.002,-0.055202,-0.027393,,E2
CBRS,aster,bybit,8.0,8.0,89.708333,0.000741,-0.00694,-0.0061,0.307692,0.010989,0.0,0.0,0.464286,0.214286,15,1,9,0.002372,-7.9e-05,-7.5e-05,0.000736,6.5e-05,0.0,0.0019,-0.048795,-0.022376,,E2
CBRS,binance,bitget,8.0,8.0,89.708333,-0.00169,-0.0058,-0.016078,0.307692,0.010989,0.0,0.0,0.321429,0.357143,19,1,6,0.008179,-0.000196,-0.000161,0.001178,7.5e-05,0.0,0.0022,-0.059047,-0.028456,,E2
CBRS,binance,bybit,8.0,8.0,89.708333,0.002111,-0.002842,-0.000273,0.428571,0.010989,0.0,0.0,0.538462,0.333333,18,1,10,0.003048,-3.3e-05,-1.4e-05,0.000372,7e-05,0.0,0.0021,-0.052639,-0.023439,,E2
CBRS,bitget,bybit,8.0,8.0,89.708333,0.0038,0.002957,0.015805,0.384615,0.0,0.0,0.0,0.714286,0.457143,10,4,6,2.9e-05,0.000163,0.000147,0.000386,4.6e-05,0.0,0.0023,-0.056164,-0.024183,-0.206075,E2
CC,aster,binance,1.0,4.0,89.875,-0.040853,-0.132055,0.025877,0.692308,0.043956,0.0,0.0,0.809524,0.666667,12,5,12,-0.000291,-0.002399,-0.00286,0.01874,0.00061,0.0,0.0018,-0.087781,-0.062753,-0.172253,E1
CC,aster,bitget,1.0,4.0,89.875,-0.050685,-0.141636,0.021467,0.659341,0.021978,0.0,0.0,0.733333,0.6,16,2,12,0.002,-0.002348,-0.002806,0.019115,0.000614,0.0,0.002,-0.102828,-0.075018,-0.415685,E1
CC,aster,bybit,1.0,4.0,89.875,-0.032813,-0.127402,0.035738,0.703297,0.076923,0.0,0.0,0.8125,0.671875,12,5,12,0.003814,-0.002395,-0.00283,0.018505,0.000612,0.0,0.0019,-0.082349,-0.05593,-0.171513,E1
CC,binance,bitget,4.0,4.0,89.875,-0.009832,-0.009581,-0.004411,0.296703,0.0,0.0,0.0,0.592593,0.259259,11,2,6,0.001756,5.1e-05,5.4e-05,0.002421,5.4e-05,0.0,0.0022,-0.067189,-0.036599,-0.411332,GEN
CC,binance,bybit,4.0,4.0,89.875,0.008039,0.004652,0.009861,0.714286,0.0,0.0,0.0,0.784615,0.676923,14,3,29,0.00084,4e-06,3e-05,0.000352,5.3e-05,0.0,0.0021,-0.046711,-0.017511,-0.247461,GEN
CC,bitget,bybit,4.0,4.0,89.875,0.017871,0.014233,0.014271,0.747253,0.0,0.0,0.0,0.823529,0.720588,12,5,18,0.001866,-4.7e-05,-2.4e-05,0.00031,7e-05,0.0,0.0023,-0.042093,-0.010112,-0.150029,GEN
CL,binance,aster,4.0,4.0,89.875,-0.032568,-0.038191,-0.00411,0.384615,0.0,0.0,0.0,0.571429,0.457143,15,2,7,-0.000179,0.000189,0.000302,0.008034,0.000275,0.024922,0.0018,-0.079497,-0.054468,-0.361068,E2
CL,aster,bitget,4.0,4.0,89.875,0.019938,0.036748,0.012454,0.395604,0.10989,0.010989,0.0,0.555556,0.527778,16,2,5,0.017235,9.9e-05,-8.4e-05,0.002745,0.000225,0.127239,0.002,-0.032205,-0.004395,-0.345062,E2
CL,bybit,aster,4.0,4.0,89.875,-0.007136,-0.027847,-0.006604,0.43956,0.021978,0.0,0.0,0.75,0.6,10,3,16,0.002874,-0.000374,-0.000284,0.003952,0.000204,0.122684,0.0019,-0.056672,-0.030253,-0.238303,E2
CL,binance,bitget,4.0,4.0,89.875,-0.01263,-0.001443,0.008344,0.373626,0.0,0.0,0.0,0.382353,0.323529,21,1,3,0.004899,0.000289,0.000218,0.00351,0.00016,0.152161,0.0022,-0.069987,-0.039397,,E2
CL,bybit,binance,4.0,4.0,89.875,0.025432,0.010344,-0.002495,0.648352,0.076923,0.0,0.0,0.711864,0.576271,17,3,12,-0.00457,-0.000563,-0.000586,0.000389,0.00017,0.097762,0.0021,-0.029318,-0.000118,-0.230068,E2
CL,bybit,bitget,4.0,4.0,89.875,0.012802,0.008901,0.00585,0.593407,0.043956,0.0,0.0,0.62963,0.537037,20,2,10,-0.004346,-0.000275,-0.000368,0.000827,0.000135,0.249923,0.0023,-0.047163,-0.015182,-0.406948,E2
COHR,aster,binance,8.0,8.0,89.708333,-0.004616,-0.005994,-0.003163,0.087912,0.0,0.0,0.0,0.0,0.125,8,1,1,0.0,-3e-06,-3e-05,0.001353,3.2e-05,0.0,0.0018,-0.051545,-0.026516,,E2
COHR,aster,bitget,8.0,8.0,89.708333,0.001011,-0.003212,-0.006722,0.197802,0.0,0.0,0.0,0.333333,0.222222,12,1,5,0.005074,-0.000157,-0.000174,0.0003,3.5e-05,0.0,0.002,-0.051132,-0.023322,,E2
COHR,aster,bybit,8.0,8.0,77.041667,-0.005259,-0.00041,0.008759,0.179487,0.0,0.0,0.0,0.285714,0.285714,10,1,3,0.002876,0.000286,0.000229,0.001663,6e-05,0.0,0.0019,-0.054795,-0.028376,,E2
COHR,binance,bitget,8.0,8.0,89.708333,0.005627,0.002782,-0.003559,0.450549,0.0,0.0,0.0,0.463415,0.560976,22,1,6,-0.000258,-0.000155,-0.000144,0.000206,5.4e-05,0.0,0.0022,-0.05173,-0.021139,,E2
COHR,binance,bybit,8.0,8.0,77.041667,-0.000228,0.005584,0.011923,0.397436,0.0,0.0,0.0,0.612903,0.548387,12,1,16,0.003033,0.000248,0.000208,0.000932,5.8e-05,0.0,0.0021,-0.054978,-0.025778,,E2
COHR,bitget,bybit,8.0,8.0,77.041667,-0.004698,0.002802,0.015481,0.230769,0.0,0.0,0.0,0.555556,0.333333,8,1,11,0.003094,0.000392,0.000346,0.001787,7e-05,0.0,0.0023,-0.064662,-0.032681,,E2
COIN,aster,binance,8.0,8.0,89.708333,-0.004367,-0.002648,-0.000977,0.131868,0.0,0.0,0.0,0.166667,0.0,10,1,2,0.0,7.6e-05,4.9e-05,0.001157,3.1e-05,0.0,0.0018,-0.051295,-0.026267,,E2
COIN,aster,bitget,8.0,8.0,89.708333,-0.005517,-0.008374,-0.008519,0.131868,0.0,0.0,0.0,0.166667,0.333333,10,1,2,0.0,-0.000137,-0.000146,0.001498,3.1e-05,0.0,0.002,-0.057659,-0.02985,,E2
COIN,aster,bybit,8.0,8.0,89.708333,-0.005381,-0.008448,-0.001408,0.153846,0.0,0.0,0.0,0.285714,0.214286,10,1,3,-0.000413,-3.4e-05,-5.7e-05,0.001382,4.5e-05,0.0,0.0019,-0.054917,-0.028498,,E2
COIN,binance,bitget,8.0,8.0,89.708333,-0.00115,-0.005727,-0.007542,0.406593,0.0,0.0,0.0,0.378378,0.378378,23,1,6,0.007259,-0.000213,-0.000195,0.001007,4.7e-05,0.0,0.0022,-0.058507,-0.027916,,E2
COIN,binance,bybit,8.0,8.0,89.708333,-0.001014,-0.0058,-0.000432,0.43956,0.0,0.0,0.0,0.5,0.525,20,2,6,-0.000387,-0.00011,-0.000106,0.000811,4.5e-05,0.0,0.0021,-0.055764,-0.026564,-0.384264,E2
COIN,bitget,bybit,8.0,8.0,89.708333,0.000135,-7.4e-05,0.00711,0.450549,0.0,0.0,0.0,0.609756,0.512195,16,2,6,0.000351,0.000103,8.9e-05,0.000446,4.7e-05,0.0,0.0023,-0.059829,-0.027848,-0.419615,E2
CRCL,aster,binance,8.0,8.0,89.708333,0.001456,0.003113,0.005248,0.362637,0.0,0.0,0.0,0.393939,0.212121,20,1,5,-0.00238,1.6e-05,6e-06,0.000236,2.2e-05,0.0,0.0018,-0.045472,-0.020444,,E2
CRCL,aster,bitget,8.0,8.0,89.708333,0.005048,0.003008,0.005969,0.461538,0.0,0.0,0.0,0.5,0.452381,21,1,8,0.000317,-0.000188,-0.000176,0.000596,5.7e-05,0.0,0.002,-0.047095,-0.019286,,E2
CRCL,aster,bybit,8.0,8.0,89.708333,0.000738,0.00203,0.004325,0.582418,0.0,0.0,0.0,0.660377,0.566038,18,2,13,-0.001198,-1.5e-05,-4.6e-05,0.001341,0.00012,0.0,0.0019,-0.048798,-0.022379,-0.346012,E2
CRCL,binance,bitget,8.0,8.0,89.708333,0.003591,-0.000105,0.000721,0.516484,0.0,0.0,0.0,0.574468,0.617021,20,1,13,-0.002844,-0.000204,-0.000182,0.000607,5.7e-05,0.0,0.0022,-0.053766,-0.023175,,E2
CRCL,binance,bybit,8.0,8.0,89.708333,-0.000718,-0.001083,-0.000923,0.516484,0.0,0.0,0.0,0.638298,0.617021,17,2,6,-0.000447,-3.1e-05,-5.2e-05,0.001352,0.000122,0.0,0.0021,-0.055468,-0.026268,-0.383968,E2
CRCL,bitget,bybit,8.0,8.0,89.708333,-0.00431,-0.000978,-0.001644,0.384615,0.0,0.0,0.0,0.514286,0.4,17,1,5,-0.001539,0.000173,0.00013,0.002181,0.000133,0.0,0.0023,-0.064274,-0.032293,,E2
CRV,aster,binance,8.0,8.0,89.708333,0.007548,0.006152,0.006601,0.846154,0.0,0.0,0.0,0.883117,0.727273,9,9,20,0.0003,-5.7e-05,-7.5e-05,0.0,1.8e-05,0.0,0.0018,-0.03938,-0.014352,-0.065452,GEN
CRV,aster,bitget,8.0,8.0,89.708333,0.00556,0.003583,0.002405,0.604396,0.0,0.0,0.0,0.727273,0.545455,15,3,8,-0.000315,-5.3e-05,-5.3e-05,0.0,1.9e-05,0.0,0.002,-0.046583,-0.018773,-0.237773,GEN
CRV,aster,bybit,8.0,8.0,89.708333,0.008161,0.005341,0.003599,0.813187,0.0,0.0,0.0,0.851351,0.756757,11,5,21,-0.000223,-6.9e-05,-7.2e-05,0.0,2.1e-05,0.0,0.0019,-0.041374,-0.014955,-0.130539,GEN
CRV,aster,dydx,8.0,1.0,41.583333,0.016323,0.014909,0.013762,1.0,0.0,0.0,0.0,0.976744,0.837209,1,43,43,-0.000134,-0.000134,-4.7e-05,0.0,1.1e-05,0.1095,0.0018,-0.030606,-0.005577,0.001044,GEN
CRV,aster,hl,8.0,1.0,89.708333,-0.063551,-0.118961,-0.185963,0.208791,0.021978,0.0,0.0,0.473684,0.157895,10,1,4,-0.000131,-0.001538,-0.001708,0.016543,0.000319,0.0,0.0017,-0.107873,-0.084235,,GEN
CRV,aster,okx,8.0,8.0,89.708333,0.004528,0.003208,0.001561,0.582418,0.0,0.0,0.0,0.735849,0.433962,14,2,11,0.000712,-6e-05,-7.3e-05,0.0,1.8e-05,0.0,0.0018,-0.042401,-0.017372,-0.323972,GEN
CRV,binance,bitget,8.0,8.0,89.708333,-0.001988,-0.002569,-0.004196,0.318681,0.0,0.0,0.0,0.482759,0.241379,15,2,5,-0.001222,4e-06,2.2e-05,0.000489,2.2e-05,0.0,0.0022,-0.059345,-0.028755,-0.403488,GEN
CRV,binance,bybit,8.0,8.0,89.708333,0.000613,-0.000812,-0.003002,0.406593,0.0,0.0,0.0,0.486486,0.405405,19,1,6,-0.000174,-1.2e-05,3e-06,0.000177,1.7e-05,0.0,0.0021,-0.054137,-0.024937,,GEN
CRV,binance,dydx,8.0,1.0,41.583333,0.009669,0.008756,0.007161,0.930233,0.0,0.0,0.0,0.925,0.8,3,11,28,-6.6e-05,-0.000175,-7.1e-05,3e-05,1.7e-05,0.1095,0.002,-0.042474,-0.014665,-0.056695,GEN
CRV,binance,hl,8.0,1.0,89.708333,-0.0711,-0.125113,-0.192565,0.153846,0.021978,0.0,0.0,0.285714,0.0,10,1,3,-0.078252,-0.001481,-0.001633,0.018139,0.00031,0.0,0.0019,-0.120635,-0.094216,,GEN
CRV,binance,okx,8.0,8.0,89.708333,-0.00302,-0.002945,-0.00504,0.21978,0.0,0.0,0.0,0.2,0.4,16,1,3,-4.2e-05,-3e-06,2e-06,0.000742,1.5e-05,0.0,0.002,-0.055163,-0.027354,,GEN
CRV,bitget,bybit,8.0,8.0,89.708333,0.002601,0.001758,0.001194,0.604396,0.0,0.0,0.0,0.618182,0.527273,21,2,9,-0.000833,-1.6e-05,-1.9e-05,0.000126,2.2e-05,0.0,0.0023,-0.057363,-0.025382,-0.417149,GEN
CRV,bitget,dydx,8.0,1.0,41.583333,0.011448,0.011326,0.011357,0.906977,0.0,0.0,0.0,0.897436,0.74359,4,7,25,0.002783,6e-06,7.4e-05,4.5e-05,2.1e-05,0.1095,0.0022,-0.045909,-0.015319,-0.103266,GEN
CRV,bitget,hl,8.0,1.0,89.708333,-0.069111,-0.122544,-0.188369,0.164835,0.021978,0.0,0.0,0.333333,0.0,10,1,3,-0.079689,-0.001485,-0.001655,0.017802,0.000315,0.0,0.0021,-0.123861,-0.094661,,GEN
CRV,bitget,okx,8.0,8.0,89.708333,-0.001032,-0.000376,-0.000844,0.384615,0.0,0.0,0.0,0.542857,0.2,16,2,8,-0.000529,-7e-06,-2e-05,0.000473,2.2e-05,0.0,0.0022,-0.058389,-0.027799,-0.402532,GEN
CRV,bybit,dydx,8.0,1.0,41.583333,0.009272,0.009568,0.010163,0.883721,0.0,0.0,0.0,0.842105,0.736842,6,5,14,0.000488,3.7e-05,9.5e-05,5.3e-05,2.1e-05,0.1095,0.0021,-0.045478,-0.016278,-0.144028,GEN
CRV,bybit,hl,8.0,1.0,89.708333,-0.071713,-0.124301,-0.189563,0.164835,0.021978,0.0,0.0,0.266667,0.066667,11,1,3,-0.084679,-0.001469,-0.001636,0.018338,0.00031,0.0,0.002,-0.123856,-0.096046,,GEN
CRV,bybit,okx,8.0,8.0,89.708333,-0.003634,-0.002133,-0.002038,0.21978,0.0,0.0,0.0,0.3,0.2,14,1,3,0.002824,9e-06,-0.0,0.000968,1.8e-05,0.0,0.0021,-0.058384,-0.029184,,GEN
CRV,hl,dydx,1.0,1.0,41.666667,0.117114,0.134174,0.200378,0.906977,0.465116,0.046512,0.0,0.871795,0.74359,5,4,21,0.000418,0.003463,0.004312,0.000327,0.000376,0.1095,0.0019,0.067578,0.093997,-0.056261,GEN
CRV,okx,dydx,8.0,1.0,41.583333,0.012593,0.011701,0.012201,0.953488,0.0,0.0,0.0,0.926829,0.780488,3,13,21,-0.000173,-4.7e-05,1.3e-05,1.9e-05,1.7e-05,0.1095,0.002,-0.03955,-0.011741,-0.043561,GEN
CRV,hl,okx,1.0,8.0,89.916667,0.068175,0.122168,0.187525,0.835165,0.065934,0.021978,0.0,0.842105,0.75,12,4,21,-0.00214,0.001462,0.001595,0.001065,0.000311,0.0,0.0019,0.018639,0.045058,-0.1052,GEN
CSOPSAMSUNG2L,bybit,binance,8.0,8.0,21.375,0.030597,0.029728,0.045957,0.590909,0.090909,0.0,0.0,0.692308,0.538462,4,4,6,-0.009425,0.003227,0.004509,0.000433,0.000168,2.50467,0.0021,-0.024153,0.005047,-0.161028,GEN
CSOPSKHYNIX2L,bybit,binance,8.0,8.0,21.375,0.022851,0.022202,0.047343,0.545455,0.181818,0.0,0.0,0.416667,0.583333,7,1,3,0.073634,0.006245,0.005804,0.001016,0.000277,1.944063,0.0021,-0.031899,-0.002699,,GEN
CYS,aster,binance,1.0,4.0,89.875,0.346388,0.441045,0.633836,0.945055,0.835165,0.43956,0.065934,0.94186,0.883721,5,6,63,0.021296,0.004325,0.004604,0.011536,0.001309,0.570867,0.0018,0.29946,0.324488,0.236888,E1
CYS,aster,bitget,1.0,4.0,89.875,0.370796,0.499246,0.671949,0.945055,0.835165,0.428571,0.076923,0.94186,0.883721,5,6,63,0.027373,0.005083,0.0054,0.011197,0.001346,0.0,0.002,0.318653,0.346462,0.249129,E1
CYS,aster,bybit,1.0,4.0,89.875,0.358615,0.4716,0.665887,0.934066,0.824176,0.43956,0.065934,0.929412,0.870588,6,12,40,0.008515,0.004694,0.005008,0.010442,0.001283,0.0,0.0019,0.309079,0.335498,0.300823,E1
CYS,bitget,binance,4.0,4.0,89.875,-0.024408,-0.058202,-0.038113,0.175824,0.0,0.0,0.0,0.375,0.0625,10,1,4,0.00319,-0.000758,-0.000797,0.006172,0.000132,0.570867,0.0022,-0.081765,-0.051174,,GEN
CYS,bybit,binance,4.0,4.0,89.875,-0.012227,-0.030555,-0.03205,0.21978,0.021978,0.0,0.0,0.3,0.15,14,1,4,-0.01437,-0.00037,-0.000404,0.003656,0.000148,0.570867,0.0021,-0.066977,-0.037777,,GEN
CYS,bitget,bybit,4.0,4.0,89.875,-0.012181,-0.027646,-0.006062,0.285714,0.010989,0.0,0.0,0.538462,0.307692,12,1,11,-0.001956,-0.000388,-0.000392,0.003613,0.000145,0.0,0.0023,-0.072145,-0.040164,,GEN
DASH,aster,binance,1.0,8.0,89.708333,0.058792,0.08559,0.11398,0.868132,0.032967,0.0,0.0,0.886076,0.797468,9,3,35,0.000945,0.000551,0.000575,0.000574,0.000151,0.068448,0.0018,0.011863,0.036892,-0.160208,E1
DASH,aster,bitget,1.0,8.0,89.708333,0.053672,0.082732,0.112988,0.846154,0.032967,0.0,0.0,0.896104,0.766234,8,9,35,0.000449,0.000582,0.000577,0.00086,0.000162,0.0,0.002,0.00153,0.029339,-0.027439,E1
DASH,aster,bybit,1.0,8.0,89.708333,0.054943,0.082576,0.112644,0.846154,0.032967,0.0,0.0,0.896104,0.766234,8,9,35,-0.000124,0.000539,0.000536,0.000798,0.000158,0.0,0.0019,0.005407,0.031826,-0.022113,E1
DASH,bitget,binance,8.0,8.0,89.708333,0.00512,0.002858,0.000992,0.67033,0.0,0.0,0.0,0.836066,0.639344,10,5,18,4.4e-05,-3.1e-05,-2e-06,7.4e-05,1.8e-05,0.068448,0.0022,-0.052237,-0.021647,-0.15548,GEN
DASH,bybit,binance,8.0,8.0,89.708333,0.003849,0.003014,0.001336,0.637363,0.0,0.0,0.0,0.810345,0.62069,11,4,18,0.000149,1.2e-05,3.9e-05,0.000101,1.6e-05,0.068448,0.0021,-0.050901,-0.021701,-0.187776,GEN
DASH,bitget,bybit,8.0,8.0,89.708333,0.00127,-0.000156,-0.000344,0.241758,0.0,0.0,0.0,0.363636,0.181818,14,1,3,0.000444,-4.3e-05,-4.1e-05,4.5e-05,1.1e-05,0.0,0.0023,-0.058694,-0.026713,,GEN
DELL,aster,binance,8.0,8.0,88.708333,-0.001319,-0.001298,-0.006366,0.133333,0.0,0.0,0.0,0.416667,0.166667,7,1,5,-0.005934,8.5e-05,0.000114,0.000555,3.7e-05,0.0,0.0018,-0.048248,-0.023219,,E2
DELL,aster,bitget,8.0,8.0,88.708333,0.000287,-0.001038,-0.001281,0.088889,0.0,0.0,0.0,0.0,0.0,8,1,1,0.0,-5.8e-05,-8.3e-05,0.000108,1.7e-05,0.0,0.002,-0.051856,-0.024046,,E2
DELL,aster,bybit,8.0,8.0,88.708333,-0.000639,0.001598,-0.000295,0.211111,0.0,0.0,0.0,0.368421,0.210526,12,1,4,-0.00112,0.000145,0.000163,0.000583,5e-05,0.0,0.0019,-0.050174,-0.023755,,E2
DELL,binance,bitget,8.0,8.0,89.708333,0.001812,0.00026,0.005085,0.230769,0.0,0.0,0.0,0.238095,0.142857,16,1,3,-0.003576,-0.000152,-0.000219,0.000515,4.6e-05,0.0,0.0022,-0.055545,-0.024955,,E2
DELL,binance,bybit,8.0,8.0,89.708333,0.000773,0.002896,0.00607,0.351648,0.0,0.0,0.0,0.4375,0.28125,18,1,4,-0.000477,5.2e-05,1.8e-05,0.000401,5.3e-05,0.0,0.0021,-0.053977,-0.024777,,E2
DELL,bitget,bybit,8.0,8.0,89.708333,-0.001039,0.002635,0.000985,0.208791,0.0,0.0,0.0,0.368421,0.210526,12,1,4,-0.00775,0.000204,0.000237,0.000768,5.5e-05,0.0,0.0023,-0.061003,-0.029022,,E2
DOGE,binance,aster,8.0,8.0,89.708333,-0.001657,-0.001102,-0.000401,0.164835,0.0,0.0,0.0,0.133333,0.133333,13,1,2,0.0,1.9e-05,1.7e-05,0.000408,6e-06,0.00645,0.0018,-0.048585,-0.023557,,GEN
DOGE,bitget,aster,8.0,8.0,89.708333,0.001111,0.001225,0.001421,0.56044,0.0,0.0,0.0,0.647059,0.529412,18,2,9,0.000195,3.2e-05,3.2e-05,0.000143,1.6e-05,0.00645,0.002,-0.051032,-0.023222,-0.363889,GEN
DOGE,bybit,aster,8.0,8.0,89.708333,-0.002971,-0.003246,-0.002863,0.21978,0.0,0.0,0.0,0.2,0.2,16,1,2,0.0,-1.4e-05,-1e-05,0.00073,1.3e-05,0.00645,0.0019,-0.052507,-0.026088,,GEN
DOGE,aster,dydx,8.0,1.0,41.583333,0.00391,0.003241,-0.00279,0.813953,0.0,0.0,0.0,0.857143,0.8,5,2,28,0.000158,-0.000278,-0.000123,0.000288,4.3e-05,0.10305,0.0018,-0.043019,-0.01799,-0.32459,GEN
DOGE,hl,aster,1.0,8.0,89.708333,0.063251,0.118016,0.160453,0.824176,0.032967,0.021978,0.0,0.893333,0.786667,8,7,31,-0.001975,0.001573,0.001661,0.000961,0.000242,0.00645,0.0017,0.018929,0.042567,-0.025392,GEN
DOGE,aster,okx,8.0,8.0,89.708333,0.00077,0.000794,0.002202,0.527473,0.0,0.0,0.0,0.604167,0.5,19,1,7,-2.5e-05,-6e-06,-1.5e-05,0.000122,1.4e-05,0.011533,0.0018,-0.046159,-0.02113,,GEN
DOGE,binance,bitget,8.0,8.0,89.708333,-0.002768,-0.002328,-0.001823,0.252747,0.0,0.0,0.0,0.434783,0.26087,13,1,4,0.000696,-1.2e-05,-1.5e-05,0.000686,1.6e-05,0.0,0.0022,-0.060125,-0.029535,,GEN
DOGE,binance,bybit,8.0,8.0,89.708333,0.001315,0.002144,0.002462,0.571429,0.0,0.0,0.0,0.538462,0.576923,24,2,8,-0.000289,3.4e-05,2.7e-05,6.3e-05,1.2e-05,0.0,0.0021,-0.053435,-0.024235,-0.381935,GEN
DOGE,binance,dydx,8.0,1.0,41.583333,0.002688,0.002139,-0.003191,0.767442,0.0,0.0,0.0,0.818182,0.727273,6,3,15,7e-06,-0.000248,-0.000112,0.000293,4.3e-05,0.1095,0.002,-0.049455,-0.021646,-0.240646,GEN
DOGE,binance,hl,8.0,1.0,89.708333,-0.064907,-0.119118,-0.160854,0.175824,0.010989,0.0,0.0,0.5625,0.25,7,2,6,0.002218,-0.001553,-0.001644,0.016399,0.000241,0.0,0.0019,-0.114443,-0.088024,-0.411657,GEN
DOGE,binance,okx,8.0,8.0,89.708333,-0.000887,-0.000308,0.001801,0.395604,0.0,0.0,0.0,0.555556,0.333333,16,2,6,-0.000138,1.4e-05,2e-06,0.000367,1.3e-05,0.017983,0.002,-0.05303,-0.02522,-0.365887,GEN
DOGE,bitget,bybit,8.0,8.0,89.708333,0.004083,0.004472,0.004285,0.758242,0.0,0.0,0.0,0.768116,0.652174,16,3,14,-1.8e-05,4.6e-05,4.2e-05,7.5e-05,1.8e-05,0.0,0.0023,-0.055882,-0.023901,-0.275751,GEN
DOGE,bitget,dydx,8.0,1.0,41.583333,0.00605,0.004467,-0.001369,0.860465,0.0,0.0,0.0,0.864865,0.783784,5,3,18,0.000263,-0.000352,-0.000215,0.000272,4.2e-05,0.1095,0.0022,-0.051307,-0.020717,-0.261617,GEN
DOGE,bitget,hl,8.0,1.0,89.708333,-0.062139,-0.11679,-0.159031,0.186813,0.010989,0.0,0.0,0.529412,0.294118,8,2,6,0.00023,-0.001541,-0.001629,0.015762,0.000244,0.0,0.0021,-0.116889,-0.087689,-0.445389,GEN
DOGE,bitget,okx,8.0,8.0,89.708333,0.001881,0.00202,0.003623,0.593407,0.0,0.0,0.0,0.685185,0.425926,17,2,10,0.00067,2.6e-05,1.7e-05,8.7e-05,1.5e-05,0.017983,0.0022,-0.055476,-0.024886,-0.399619,GEN
DOGE,bybit,dydx,8.0,1.0,41.583333,0.00091,-5e-06,-0.005653,0.651163,0.0,0.0,0.0,0.714286,0.607143,8,3,8,0.00144,-0.000333,-0.000191,0.000357,4.6e-05,0.1095,0.0021,-0.05384,-0.02464,-0.25459,GEN
DOGE,bybit,hl,8.0,1.0,89.708333,-0.066222,-0.121262,-0.163316,0.175824,0.010989,0.0,0.0,0.5625,0.25,7,2,6,0.001428,-0.001587,-0.001671,0.016707,0.000242,0.0,0.002,-0.118365,-0.090555,-0.431222,GEN
DOGE,bybit,okx,8.0,8.0,89.708333,-0.002202,-0.002452,-0.000661,0.32967,0.0,0.0,0.0,0.4,0.166667,18,1,5,-0.000547,-2e-05,-2.5e-05,0.000628,1.3e-05,0.017983,0.0021,-0.056952,-0.027752,,GEN
DOGE,hl,dydx,1.0,1.0,41.666667,0.101196,0.121561,0.158314,0.930233,0.186047,0.046512,0.0,0.925,0.8,3,7,31,0.002014,0.003086,0.003986,0.000204,0.000287,0.1095,0.0019,0.05166,0.078079,0.002124,GEN
DOGE,okx,dydx,8.0,1.0,41.583333,0.003188,0.002447,-0.004992,0.767442,0.0,0.0,0.0,0.848485,0.727273,5,2,19,0.000313,-0.000351,-0.000201,0.000345,4.3e-05,0.091517,0.002,-0.048955,-0.021145,-0.361812,GEN
DOGE,hl,okx,1.0,8.0,89.916667,0.063981,0.11881,0.162654,0.813187,0.032967,0.021978,0.0,0.878378,0.783784,9,5,31,-0.000205,0.00156,0.001628,0.000931,0.000242,0.017983,0.0019,0.014446,0.040865,-0.074719,GEN
DOS,aster,binance,1.0,4.0,20.708333,-0.557444,-0.524716,-0.022754,0.409091,0.181818,0.090909,0.0,0.777778,0.222222,2,8,8,-0.025124,0.115613,0.118147,0.036178,0.002635,0.0,0.0018,-0.604373,-0.579344,-0.639569,E1
DOS,aster,bitget,1.0,4.0,21.125,-0.575324,-0.552442,-0.020396,0.409091,0.227273,0.090909,0.0,0.777778,0.222222,2,8,8,-0.025102,0.124581,0.136042,0.041315,0.002733,0.0,0.002,-0.627467,-0.599657,-0.666574,E1
DOS,aster,bybit,1.0,4.0,20.208333,-0.444963,-0.428189,0.014142,0.52381,0.333333,0.095238,0.0,0.909091,0.363636,1,11,11,-0.015272,0.114955,0.136354,0.0308,0.002549,0.0,0.0019,-0.494499,-0.46808,-0.508009,E1
DOS,aster,okx,1.0,4.0,21.125,-0.589614,-0.566163,0.008591,0.454545,0.272727,0.090909,0.0,0.8,0.3,2,8,8,-0.023612,0.131909,0.14841,0.04222,0.002895,0.05475,0.0018,-0.636542,-0.611514,-0.671739,E1
DOS,binance,bitget,4.0,4.0,20.708333,0.011778,0.011086,0.002358,0.454545,0.045455,0.0,0.0,0.6,0.3,4,3,3,-0.02097,-0.001157,-0.004107,0.000614,0.000166,0.0,0.0022,-0.04558,-0.014989,-0.255889,GEN
DOS,binance,bybit,4.0,4.0,20.208333,0.036095,0.034734,0.036897,0.47619,0.190476,0.047619,0.0,0.5,0.4,5,1,4,0.026143,-0.000519,0.004401,0.000727,0.000427,0.0,0.0021,-0.018655,0.010545,,GEN
DOS,binance,okx,4.0,4.0,20.708333,-0.005145,-0.004843,0.031346,0.590909,0.045455,0.0,0.0,0.769231,0.538462,3,5,6,0.008356,0.006747,0.009511,0.001793,0.000215,0.05475,0.002,-0.057288,-0.029478,-0.151145,GEN
DOS,bitget,bybit,4.0,4.0,20.208333,0.033923,0.032645,0.034538,0.428571,0.238095,0.095238,0.0,0.555556,0.444444,4,2,4,0.011451,-0.001875,0.003315,0.000766,0.000454,0.0,0.0023,-0.026041,0.00594,-0.385827,GEN
